org,repo,pr_number,title,state,createdAt,mergedAt,closedAt,isDraft,isCrossRepository,author,additions,deletions,changedFiles,commits_totalCount,participants_totalCount,closingIssues_count,closingIssues_bug_count
heliosdrift,commerce-platform,3087,Synthetic PR #3087,MERGED,2025-07-14T00:00:00Z,2025-07-16T00:00:00Z,2025-07-16T00:00:00Z,False,False,sdunn41,360,120,4,3,3,0,0
heliosdrift,commerce-platform,3172,Synthetic PR #3172,MERGED,2025-07-15T00:00:00Z,2025-07-17T00:00:00Z,2025-07-17T00:00:00Z,False,False,sdunn41,510,170,5,4,2,0,0
heliosdrift,commerce-platform,3272,Synthetic PR #3272,MERGED,2025-07-16T00:00:00Z,2025-07-18T00:00:00Z,2025-07-18T00:00:00Z,False,False,bwebster87,210,70,2,1,2,0,0
heliosdrift,commerce-platform,3276,Synthetic PR #3276,MERGED,2025-07-17T00:00:00Z,2025-07-19T00:00:00Z,2025-07-19T00:00:00Z,False,False,dcombs39,780,260,8,6,3,0,0
heliosdrift,commerce-platform,3282,Synthetic PR #3282,MERGED,2025-07-18T00:00:00Z,2025-07-20T00:00:00Z,2025-07-20T00:00:00Z,False,False,bwebster87,150,50,1,1,2,0,0
heliosdrift,commerce-platform,3278,Synthetic PR #3278,MERGED,2025-07-19T00:00:00Z,2025-07-21T00:00:00Z,2025-07-21T00:00:00Z,False,False,mchapman99,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3252,Synthetic PR #3252,MERGED,2025-07-20T00:00:00Z,2025-07-22T00:00:00Z,2025-07-22T00:00:00Z,False,False,dcombs39,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3294,Synthetic PR #3294,MERGED,2025-07-21T00:00:00Z,2025-07-23T00:00:00Z,2025-07-23T00:00:00Z,False,False,sdunn41,150,50,1,1,3,0,0
heliosdrift,commerce-platform,3311,Synthetic PR #3311,MERGED,2025-07-22T00:00:00Z,2025-07-24T00:00:00Z,2025-07-24T00:00:00Z,False,False,dcombs39,150,50,1,1,3,0,0
heliosdrift,commerce-platform,3312,Synthetic PR #3312,MERGED,2025-07-23T00:00:00Z,2025-07-25T00:00:00Z,2025-07-25T00:00:00Z,False,False,bwebster87,240,80,2,2,2,0,0
heliosdrift,commerce-platform,3315,Synthetic PR #3315,MERGED,2025-07-24T00:00:00Z,2025-07-26T00:00:00Z,2025-07-26T00:00:00Z,False,False,mchapman99,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3319,Synthetic PR #3319,MERGED,2025-07-25T00:00:00Z,2025-07-27T00:00:00Z,2025-07-27T00:00:00Z,False,False,sdunn41,60,20,1,1,1,0,0
heliosdrift,commerce-platform,3257,Synthetic PR #3257,MERGED,2025-07-26T00:00:00Z,2025-07-28T00:00:00Z,2025-07-28T00:00:00Z,False,False,sdunn41,1230,410,13,10,2,0,0
heliosdrift,commerce-platform,3321,Synthetic PR #3321,MERGED,2025-07-27T00:00:00Z,2025-07-29T00:00:00Z,2025-07-29T00:00:00Z,False,False,sdunn41,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3323,Synthetic PR #3323,MERGED,2025-07-28T00:00:00Z,2025-07-30T00:00:00Z,2025-07-30T00:00:00Z,False,False,sdunn41,480,160,5,4,5,0,0
heliosdrift,commerce-platform,3329,Synthetic PR #3329,MERGED,2025-07-29T00:00:00Z,2025-07-31T00:00:00Z,2025-07-31T00:00:00Z,False,False,dcombs39,1890,630,21,15,3,0,0
heliosdrift,commerce-platform,3192,Synthetic PR #3192,MERGED,2025-07-30T00:00:00Z,2025-08-01T00:00:00Z,2025-08-01T00:00:00Z,False,False,dcombs39,150,50,1,1,2,0,0
heliosdrift,commerce-platform,3334,Synthetic PR #3334,MERGED,2025-07-31T00:00:00Z,2025-08-02T00:00:00Z,2025-08-02T00:00:00Z,False,False,dcombs39,120,40,1,1,3,0,0
heliosdrift,commerce-platform,3341,Synthetic PR #3341,MERGED,2025-08-01T00:00:00Z,2025-08-03T00:00:00Z,2025-08-03T00:00:00Z,False,False,jrivera79,630,210,7,5,4,0,0
heliosdrift,commerce-platform,3352,Synthetic PR #3352,MERGED,2025-08-02T00:00:00Z,2025-08-04T00:00:00Z,2025-08-04T00:00:00Z,False,False,mmeyer27,990,330,11,8,3,0,0
heliosdrift,commerce-platform,3350,Synthetic PR #3350,MERGED,2025-08-03T00:00:00Z,2025-08-05T00:00:00Z,2025-08-05T00:00:00Z,False,False,dcombs39,90,30,1,1,1,0,0
heliosdrift,commerce-platform,3365,Synthetic PR #3365,MERGED,2025-08-04T00:00:00Z,2025-08-06T00:00:00Z,2025-08-06T00:00:00Z,False,False,sdunn41,90,30,1,1,1,0,0
heliosdrift,commerce-platform,3392,Synthetic PR #3392,MERGED,2025-08-05T00:00:00Z,2025-08-07T00:00:00Z,2025-08-07T00:00:00Z,False,False,sdunn41,330,110,3,2,3,0,0
heliosdrift,commerce-platform,3394,Synthetic PR #3394,MERGED,2025-08-06T00:00:00Z,2025-08-08T00:00:00Z,2025-08-08T00:00:00Z,False,False,bsmith79,90,30,1,1,2,0,0
heliosdrift,commerce-platform,3408,Synthetic PR #3408,MERGED,2025-08-07T00:00:00Z,2025-08-09T00:00:00Z,2025-08-09T00:00:00Z,False,False,mmeyer27,90,30,1,1,2,0,0
heliosdrift,commerce-platform,3385,Synthetic PR #3385,MERGED,2025-08-08T00:00:00Z,2025-08-10T00:00:00Z,2025-08-10T00:00:00Z,False,False,dcombs39,90,30,1,1,2,0,0
heliosdrift,commerce-platform,3407,Synthetic PR #3407,MERGED,2025-08-09T00:00:00Z,2025-08-11T00:00:00Z,2025-08-11T00:00:00Z,False,False,dcombs39,690,230,7,5,3,0,0
heliosdrift,commerce-platform,3376,Synthetic PR #3376,MERGED,2025-08-10T00:00:00Z,2025-08-12T00:00:00Z,2025-08-12T00:00:00Z,False,False,wpeterson13,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3415,Synthetic PR #3415,MERGED,2025-08-11T00:00:00Z,2025-08-13T00:00:00Z,2025-08-13T00:00:00Z,False,False,dcombs39,120,40,1,1,2,0,0
heliosdrift,commerce-platform,3420,Synthetic PR #3420,MERGED,2025-08-12T00:00:00Z,2025-08-14T00:00:00Z,2025-08-14T00:00:00Z,False,False,jrivera79,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3436,Synthetic PR #3436,MERGED,2025-08-13T00:00:00Z,2025-08-15T00:00:00Z,2025-08-15T00:00:00Z,False,False,dcombs39,90,30,1,1,1,0,0
heliosdrift,commerce-platform,3446,Synthetic PR #3446,MERGED,2025-08-14T00:00:00Z,2025-08-16T00:00:00Z,2025-08-16T00:00:00Z,False,False,mmeyer27,210,70,2,1,3,0,0
heliosdrift,commerce-platform,3450,Synthetic PR #3450,MERGED,2025-08-15T00:00:00Z,2025-08-17T00:00:00Z,2025-08-17T00:00:00Z,False,False,wanderson81,1020,340,11,8,3,0,0
heliosdrift,commerce-platform,3377,Synthetic PR #3377,MERGED,2025-08-16T00:00:00Z,2025-08-18T00:00:00Z,2025-08-18T00:00:00Z,False,False,sdunn41,570,190,6,4,2,0,0
heliosdrift,commerce-platform,3451,Synthetic PR #3451,MERGED,2025-08-17T00:00:00Z,2025-08-19T00:00:00Z,2025-08-19T00:00:00Z,False,False,bsmith79,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3442,Synthetic PR #3442,MERGED,2025-08-18T00:00:00Z,2025-08-20T00:00:00Z,2025-08-20T00:00:00Z,False,False,dcombs39,180,60,2,1,2,0,0
heliosdrift,commerce-platform,3435,Synthetic PR #3435,MERGED,2025-08-19T00:00:00Z,2025-08-21T00:00:00Z,2025-08-21T00:00:00Z,False,False,bsmith79,210,70,2,1,3,0,0
heliosdrift,commerce-platform,3460,Synthetic PR #3460,MERGED,2025-08-20T00:00:00Z,2025-08-22T00:00:00Z,2025-08-22T00:00:00Z,False,False,bsmith79,330,110,3,2,4,0,0
heliosdrift,commerce-platform,3474,Synthetic PR #3474,MERGED,2025-08-21T00:00:00Z,2025-08-23T00:00:00Z,2025-08-23T00:00:00Z,False,False,bsmith79,810,270,9,6,4,0,0
heliosdrift,commerce-platform,3477,Synthetic PR #3477,MERGED,2025-08-22T00:00:00Z,2025-08-24T00:00:00Z,2025-08-24T00:00:00Z,False,False,wanderson81,150,50,1,1,3,0,0
heliosdrift,commerce-platform,3417,Synthetic PR #3417,MERGED,2025-08-23T00:00:00Z,2025-08-25T00:00:00Z,2025-08-25T00:00:00Z,False,False,wanderson81,660,220,7,5,3,0,0
heliosdrift,commerce-platform,3482,Synthetic PR #3482,MERGED,2025-08-24T00:00:00Z,2025-08-26T00:00:00Z,2025-08-26T00:00:00Z,False,False,bwebster87,1050,350,11,8,3,0,0
heliosdrift,commerce-platform,3483,Synthetic PR #3483,MERGED,2025-08-25T00:00:00Z,2025-08-27T00:00:00Z,2025-08-27T00:00:00Z,False,False,bwebster87,1830,610,20,15,1,0,0
heliosdrift,commerce-platform,3491,Synthetic PR #3491,MERGED,2025-08-26T00:00:00Z,2025-08-28T00:00:00Z,2025-08-28T00:00:00Z,False,False,sdunn41,210,70,2,1,3,0,0
heliosdrift,commerce-platform,3492,Synthetic PR #3492,MERGED,2025-08-27T00:00:00Z,2025-08-29T00:00:00Z,2025-08-29T00:00:00Z,False,False,sdunn41,150,50,1,1,2,0,0
heliosdrift,commerce-platform,3498,Synthetic PR #3498,MERGED,2025-08-28T00:00:00Z,2025-08-30T00:00:00Z,2025-08-30T00:00:00Z,False,False,sdunn41,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3513,Synthetic PR #3513,MERGED,2025-08-29T00:00:00Z,2025-08-31T00:00:00Z,2025-08-31T00:00:00Z,False,False,dcombs39,300,100,3,2,3,0,0
heliosdrift,commerce-platform,3512,Synthetic PR #3512,MERGED,2025-08-30T00:00:00Z,2025-09-01T00:00:00Z,2025-09-01T00:00:00Z,False,False,bsmith79,120,40,1,1,3,0,0
heliosdrift,commerce-platform,3518,Synthetic PR #3518,MERGED,2025-08-31T00:00:00Z,2025-09-02T00:00:00Z,2025-09-02T00:00:00Z,False,False,bsmith79,180,60,2,1,1,0,0
heliosdrift,commerce-platform,3414,Synthetic PR #3414,MERGED,2025-09-01T00:00:00Z,2025-09-03T00:00:00Z,2025-09-03T00:00:00Z,False,False,dcombs39,1020,340,11,8,3,0,0
heliosdrift,commerce-platform,3522,Synthetic PR #3522,MERGED,2025-09-02T00:00:00Z,2025-09-04T00:00:00Z,2025-09-04T00:00:00Z,False,False,bsmith79,60,20,1,1,1,0,0
heliosdrift,commerce-platform,3528,Synthetic PR #3528,MERGED,2025-09-03T00:00:00Z,2025-09-05T00:00:00Z,2025-09-05T00:00:00Z,False,False,dcombs39,120,40,1,1,2,0,0
heliosdrift,commerce-platform,3531,Synthetic PR #3531,MERGED,2025-09-04T00:00:00Z,2025-09-06T00:00:00Z,2025-09-06T00:00:00Z,False,False,dcombs39,480,160,5,4,4,0,0
heliosdrift,commerce-platform,3510,Synthetic PR #3510,MERGED,2025-09-05T00:00:00Z,2025-09-07T00:00:00Z,2025-09-07T00:00:00Z,False,False,sdunn41,420,140,4,3,2,0,0
heliosdrift,commerce-platform,3553,Synthetic PR #3553,MERGED,2025-09-06T00:00:00Z,2025-09-08T00:00:00Z,2025-09-08T00:00:00Z,False,False,jrivera79,450,150,5,3,5,0,0
heliosdrift,commerce-platform,3552,Synthetic PR #3552,MERGED,2025-09-07T00:00:00Z,2025-09-09T00:00:00Z,2025-09-09T00:00:00Z,False,False,bsmith79,90,30,1,1,3,0,0
heliosdrift,commerce-platform,3549,Synthetic PR #3549,MERGED,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,2025-09-10T00:00:00Z,False,False,dcombs39,210,70,2,1,3,0,0
heliosdrift,commerce-platform,3589,Synthetic PR #3589,MERGED,2025-09-09T00:00:00Z,2025-09-11T00:00:00Z,2025-09-11T00:00:00Z,False,False,sdunn41,150,50,1,1,2,0,0
heliosdrift,commerce-platform,3586,Synthetic PR #3586,MERGED,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,2025-09-12T00:00:00Z,False,False,sdunn41,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3570,Synthetic PR #3570,MERGED,2025-09-11T00:00:00Z,2025-09-13T00:00:00Z,2025-09-13T00:00:00Z,False,False,jrivera79,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3649,Synthetic PR #3649,MERGED,2025-09-12T00:00:00Z,2025-09-14T00:00:00Z,2025-09-14T00:00:00Z,False,False,sdunn41,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3653,Synthetic PR #3653,MERGED,2025-09-13T00:00:00Z,2025-09-15T00:00:00Z,2025-09-15T00:00:00Z,False,False,dcombs39,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3688,Synthetic PR #3688,MERGED,2025-09-14T00:00:00Z,2025-09-16T00:00:00Z,2025-09-16T00:00:00Z,False,False,sdunn41,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3694,Synthetic PR #3694,MERGED,2025-09-15T00:00:00Z,2025-09-17T00:00:00Z,2025-09-17T00:00:00Z,False,False,sdunn41,330,110,3,2,5,0,0
heliosdrift,commerce-platform,3545,Synthetic PR #3545,MERGED,2025-09-16T00:00:00Z,2025-09-18T00:00:00Z,2025-09-18T00:00:00Z,False,False,jrivera79,180,60,2,1,2,0,0
heliosdrift,commerce-platform,3728,Synthetic PR #3728,MERGED,2025-09-17T00:00:00Z,2025-09-19T00:00:00Z,2025-09-19T00:00:00Z,False,False,sdunn41,330,110,3,2,4,0,0
heliosdrift,commerce-platform,3738,Synthetic PR #3738,MERGED,2025-09-18T00:00:00Z,2025-09-20T00:00:00Z,2025-09-20T00:00:00Z,False,False,dcombs39,180,60,2,1,1,0,0
heliosdrift,commerce-platform,3751,Synthetic PR #3751,MERGED,2025-09-19T00:00:00Z,2025-09-21T00:00:00Z,2025-09-21T00:00:00Z,False,False,mchapman99,60,20,1,1,1,0,0
heliosdrift,commerce-platform,3739,Synthetic PR #3739,MERGED,2025-09-20T00:00:00Z,2025-09-22T00:00:00Z,2025-09-22T00:00:00Z,False,False,sdunn41,30,10,1,1,1,0,0
heliosdrift,commerce-platform,3766,Synthetic PR #3766,MERGED,2025-09-21T00:00:00Z,2025-09-23T00:00:00Z,2025-09-23T00:00:00Z,False,False,sdunn41,120,40,1,1,3,0,0
heliosdrift,commerce-platform,3725,Synthetic PR #3725,MERGED,2025-09-22T00:00:00Z,2025-09-24T00:00:00Z,2025-09-24T00:00:00Z,False,False,wanderson81,270,90,3,2,2,0,0
heliosdrift,commerce-platform,3768,Synthetic PR #3768,MERGED,2025-09-23T00:00:00Z,2025-09-25T00:00:00Z,2025-09-25T00:00:00Z,False,False,sdunn41,330,110,3,2,2,0,0
heliosdrift,commerce-platform,3777,Synthetic PR #3777,MERGED,2025-09-24T00:00:00Z,2025-09-26T00:00:00Z,2025-09-26T00:00:00Z,False,False,sdunn41,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3797,Synthetic PR #3797,MERGED,2025-09-25T00:00:00Z,2025-09-27T00:00:00Z,2025-09-27T00:00:00Z,False,False,sdunn41,240,80,2,2,3,0,0
heliosdrift,commerce-platform,3785,Synthetic PR #3785,MERGED,2025-09-26T00:00:00Z,2025-09-28T00:00:00Z,2025-09-28T00:00:00Z,False,False,sdunn41,90,30,1,1,2,0,0
heliosdrift,commerce-platform,3807,Synthetic PR #3807,MERGED,2025-09-27T00:00:00Z,2025-09-29T00:00:00Z,2025-09-29T00:00:00Z,False,False,sdunn41,90,30,1,1,2,0,0
heliosdrift,commerce-platform,3811,Synthetic PR #3811,MERGED,2025-09-28T00:00:00Z,2025-09-30T00:00:00Z,2025-09-30T00:00:00Z,False,False,sdunn41,480,160,5,4,4,0,0
heliosdrift,commerce-platform,3740,Synthetic PR #3740,MERGED,2025-09-29T00:00:00Z,2025-10-01T00:00:00Z,2025-10-01T00:00:00Z,False,False,sdunn41,330,110,3,2,1,0,0
heliosdrift,commerce-platform,3822,Synthetic PR #3822,MERGED,2025-09-30T00:00:00Z,2025-10-02T00:00:00Z,2025-10-02T00:00:00Z,False,False,bsmith79,90,30,1,1,3,0,0
heliosdrift,commerce-platform,3835,Synthetic PR #3835,MERGED,2025-10-01T00:00:00Z,2025-10-03T00:00:00Z,2025-10-03T00:00:00Z,False,False,scook74,900,300,10,7,4,0,0
heliosdrift,commerce-platform,3842,Synthetic PR #3842,MERGED,2025-10-02T00:00:00Z,2025-10-04T00:00:00Z,2025-10-04T00:00:00Z,False,False,wanderson81,120,40,1,1,3,0,0
heliosdrift,commerce-platform,3880,Synthetic PR #3880,MERGED,2025-10-03T00:00:00Z,2025-10-05T00:00:00Z,2025-10-05T00:00:00Z,False,False,mmeyer27,60,20,1,1,2,0,0
heliosdrift,commerce-platform,3892,Synthetic PR #3892,MERGED,2025-10-04T00:00:00Z,2025-10-06T00:00:00Z,2025-10-06T00:00:00Z,False,False,bwebster87,60,20,1,1,1,0,0
heliosdrift,commerce-platform,3984,Synthetic PR #3984,MERGED,2025-10-05T00:00:00Z,2025-10-07T00:00:00Z,2025-10-07T00:00:00Z,False,False,sdunn41,60,20,1,1,1,0,0
heliosdrift,commerce-platform,4010,Synthetic PR #4010,MERGED,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,2025-10-08T00:00:00Z,False,False,sdunn41,60,20,1,1,2,0,0
heliosdrift,commerce-platform,4025,Synthetic PR #4025,MERGED,2025-10-07T00:00:00Z,2025-10-09T00:00:00Z,2025-10-09T00:00:00Z,False,False,dcombs39,60,20,1,1,1,0,0
heliosdrift,commerce-platform,4026,Synthetic PR #4026,MERGED,2025-10-08T00:00:00Z,2025-10-10T00:00:00Z,2025-10-10T00:00:00Z,False,False,dcombs39,90,30,1,1,2,0,0
